index	 |	 c12	 c1t	 c1b	 c1tb	 c1e	 
53	 |	 -0.0348922	 0	 -0.00780136	 0	 -0.00458135	 
54	 |	 -0.036686	 0	 -0.0134317	 0	 0	 
55	 |	 -0.0241816	 0	 -0.00656202	 0	 -0.00486238	 
56	 |	 -0.0292566	 0	 -0.00855339	 0	 -0.00448601	 
57	 |	 -0.0307776	 0	 -0.0141801	 0	 0	 
58	 |	 -0.0177813	 0	 -0.00780098	 0	 -0.00453637	 
59	 |	 -0.0217764	 0	 -0.00987574	 0	 -0.0043861	 
60	 |	 -0.0231078	 0	 -0.0155693	 0	 0	 
61	 |	 -0.0125678	 0	 -0.00950549	 0	 -0.00402334	 
62	 |	 -0.0157837	 0	 -0.0117257	 0	 -0.00405893	 
63	 |	 -0.0169222	 0	 -0.0174888	 0	 0	 
64	 |	 -0.00882121	 0	 -0.0114047	 0	 -0.00347257	 
65	 |	 -0.0111225	 0	 -0.013988	 0	 -0.00360407	 
66	 |	 -0.0118286	 0	 -0.0193607	 0	 0	 
67	 |	 -0.00649248	 0	 -0.0130242	 0	 -0.00304933	 
68	 |	 -0.0084453	 0	 -0.0157449	 0	 -0.00319052	 
69	 |	 -0.00870762	 0	 -0.0210546	 0	 0	 
70	 |	 0	 0	 -0.0220029	 0	 0	 
71	 |	 0	 0	 -0.0263591	 0	 0	 
72	 |	 0	 0	 -0.0282809	 0	 0	 
73	 |	 -0.168326	 0	 -0.00265956	 0	 -0.00110969	 
74	 |	 -0.176206	 0	 -0.00420108	 0	 -0.00163033	 
75	 |	 -0.176802	 0	 -0.00685703	 0	 0	 
76	 |	 -0.104481	 0	 -0.0029668	 0	 -0.00120994	 
77	 |	 -0.111917	 0	 -0.00451746	 0	 -0.00178604	 
78	 |	 -0.112966	 0	 -0.0072909	 0	 0	 
79	 |	 -0.0961539	 0	 -0.0030447	 0	 -0.00123383	 
80	 |	 -0.103757	 0	 -0.00459954	 0	 -0.00180704	 
81	 |	 -0.104415	 0	 -0.00739074	 0	 0	 
82	 |	 -0.057225	 0	 -0.00378588	 0	 -0.0014428	 
83	 |	 -0.0637539	 0	 -0.0053982	 0	 -0.00190356	 
84	 |	 -0.0656614	 0	 -0.00836913	 0	 0	 
85	 |	 -0.0424421	 0	 -0.00450348	 0	 -0.00160547	 
86	 |	 -0.0480078	 0	 -0.00617559	 0	 -0.002034	 
87	 |	 -0.0498509	 0	 -0.00941851	 0	 0	 
88	 |	 -0.0341354	 0	 -0.00520942	 0	 -0.00177507	 
89	 |	 -0.0390786	 0	 -0.00696249	 0	 -0.00214882	 
90	 |	 -0.0406169	 0	 -0.0102229	 0	 0	 
91	 |	 -0.0288942	 0	 -0.00587548	 0	 -0.00189019	 
92	 |	 -0.033302	 0	 -0.0077076	 0	 -0.00225347	 
93	 |	 -0.0347674	 0	 -0.0111416	 0	 0	 
94	 |	 -0.0220357	 0	 -0.00713275	 0	 -0.00207164	 
95	 |	 -0.0258089	 0	 -0.00910391	 0	 -0.00238432	 
96	 |	 -0.0270376	 0	 -0.0127307	 0	 0	 
97	 |	 -0.0161254	 0	 -0.00884246	 0	 -0.00222929	 
98	 |	 -0.019254	 0	 -0.0110208	 0	 -0.00252691	 
99	 |	 -0.0202441	 0	 -0.0148781	 0	 0	 
100	 |	 -0.0116828	 0	 -0.0107446	 0	 -0.0023175	 
101	 |	 -0.0140629	 0	 -0.0132467	 0	 -0.00259388	 
102	 |	 -0.0146229	 0	 -0.0174896	 0	 0	 
103	 |	 -0.00909806	 0	 -0.0123121	 0	 -0.00218201	 
104	 |	 -0.0107039	 0	 -0.0150596	 0	 -0.00259447	 
105	 |	 -0.0110843	 0	 -0.0195225	 0	 0	 
106	 |	 0	 0	 -0.0221938	 0	 0	 
107	 |	 0	 0	 -0.0266965	 0	 0	 
108	 |	 0	 0	 -0.0282124	 0	 0	 
109	 |	 -0.162526	 0	 -0.00724928	 0	 -0.0132827	 
110	 |	 -0.170548	 0	 -0.00916632	 0	 -0.00861311	 
111	 |	 -0.173193	 0	 -0.0176767	 0	 0	 
112	 |	 -0.0991639	 0	 -0.00754505	 0	 -0.012403	 
113	 |	 -0.107169	 0	 -0.0094413	 0	 -0.00832697	 
114	 |	 -0.108254	 0	 -0.0177997	 0	 0	 
115	 |	 -0.0909845	 0	 -0.00763055	 0	 -0.0121916	 
116	 |	 -0.0981879	 0	 -0.00950412	 0	 -0.00829444	 
117	 |	 -0.100272	 0	 -0.0178123	 0	 0	 
118	 |	 -0.0522424	 0	 -0.00837498	 0	 -0.0107169	 
119	 |	 -0.0586821	 0	 -0.0101936	 0	 -0.00769974	 
120	 |	 -0.0612077	 0	 -0.0182871	 0	 0	 
121	 |	 -0.0372855	 0	 -0.00915416	 0	 -0.00958791	 
122	 |	 -0.0430157	 0	 -0.0109379	 0	 -0.00720573	 
123	 |	 -0.0450188	 0	 -0.0187403	 0	 0	 
124	 |	 -0.0293525	 0	 -0.00990188	 0	 -0.00870234	 
125	 |	 -0.0347428	 0	 -0.0116731	 0	 -0.00683215	 
126	 |	 -0.0360588	 0	 -0.0193068	 0	 0	 
127	 |	 -0.0240209	 0	 -0.0106355	 0	 -0.00799697	 
128	 |	 -0.0290816	 0	 -0.0124271	 0	 -0.00643875	 
129	 |	 -0.0300732	 0	 -0.0198594	 0	 0	 
130	 |	 -0.0176365	 0	 -0.0119936	 0	 -0.00702777	 
131	 |	 -0.0217954	 0	 -0.0138415	 0	 -0.0058147	 
132	 |	 -0.0228521	 0	 -0.0212128	 0	 0	 
133	 |	 -0.0124721	 0	 -0.0138754	 0	 -0.00566161	 
134	 |	 -0.0157091	 0	 -0.0158011	 0	 -0.00520183	 
135	 |	 -0.0167426	 0	 -0.0228002	 0	 0	 
136	 |	 -0.00872297	 0	 -0.0160283	 0	 -0.00467843	 
137	 |	 -0.0111122	 0	 -0.0181814	 0	 -0.00444843	 
138	 |	 -0.012064	 0	 -0.024625	 0	 0	 
139	 |	 -0.00646626	 0	 -0.0178277	 0	 -0.00379629	 
140	 |	 -0.00844134	 0	 -0.020081	 0	 -0.00383261	 
141	 |	 -0.00930844	 0	 -0.0261458	 0	 0	 
142	 |	 0	 0	 -0.0280316	 0	 0	 
143	 |	 0	 0	 -0.0315274	 0	 0	 
144	 |	 0	 0	 -0.0333716	 0	 0	 
145	 |	 -0.171511	 0	 -0.00618068	 0	 -0.00746044	 
146	 |	 -0.176543	 0	 -0.00804481	 0	 -0.0060945	 
147	 |	 -0.178106	 0	 -0.0147913	 0	 0	 
148	 |	 -0.106897	 0	 -0.0065198	 0	 -0.00731723	 
149	 |	 -0.112151	 0	 -0.00835682	 0	 -0.00600333	 
150	 |	 -0.11457	 0	 -0.0151014	 0	 0	 
151	 |	 -0.0985827	 0	 -0.00660239	 0	 -0.00727687	 
152	 |	 -0.103937	 0	 -0.00843681	 0	 -0.00597874	 
153	 |	 -0.106308	 0	 -0.0151842	 0	 0	 
154	 |	 -0.0581981	 0	 -0.00741677	 0	 -0.00695113	 
155	 |	 -0.0631068	 0	 -0.00922372	 0	 -0.00581267	 
156	 |	 -0.0637029	 0	 -0.0160088	 0	 0	 
157	 |	 -0.0423534	 0	 -0.00822964	 0	 -0.00667912	 
158	 |	 -0.0473177	 0	 -0.0100567	 0	 -0.0056753	 
159	 |	 -0.0487886	 0	 -0.0167512	 0	 0	 
160	 |	 -0.0336397	 0	 -0.00902059	 0	 -0.00638657	 
161	 |	 -0.0380864	 0	 -0.0108627	 0	 -0.00549815	 
162	 |	 -0.0393662	 0	 -0.017535	 0	 0	 
163	 |	 -0.0278834	 0	 -0.00979945	 0	 -0.00608044	 
164	 |	 -0.0320483	 0	 -0.0116494	 0	 -0.00533578	 
165	 |	 -0.0327315	 0	 -0.0181993	 0	 0	 
166	 |	 -0.0207081	 0	 -0.0112571	 0	 -0.00554748	 
167	 |	 -0.0240666	 0	 -0.0131282	 0	 -0.00507964	 
168	 |	 -0.0253724	 0	 -0.0196338	 0	 0	 
169	 |	 -0.0147262	 0	 -0.0131976	 0	 -0.00485733	 
170	 |	 -0.0175494	 0	 -0.0152507	 0	 -0.00456897	 
171	 |	 -0.0185806	 0	 -0.0215119	 0	 0	 
172	 |	 -0.0102963	 0	 -0.0154846	 0	 -0.0041886	 
173	 |	 -0.0125247	 0	 -0.0176814	 0	 -0.00408767	 
174	 |	 -0.0129234	 0	 -0.023948	 0	 0	 
175	 |	 -0.00761665	 0	 -0.0173769	 0	 -0.00366966	 
176	 |	 -0.00932672	 0	 -0.0196698	 0	 -0.00367222	 
177	 |	 -0.00980034	 0	 -0.02543	 0	 0	 
178	 |	 0	 0	 -0.0280529	 0	 0	 
179	 |	 0	 0	 -0.0316683	 0	 0	 
180	 |	 0	 0	 -0.0333703	 0	 0	 
181	 |	 -0.17883	 0	 -0.00525039	 0	 -0.00190751	 
182	 |	 -0.183421	 0	 -0.00689894	 0	 -0.00233074	 
183	 |	 -0.183388	 0	 -0.0103626	 0	 0	 
184	 |	 -0.114255	 0	 -0.0055812	 0	 -0.00197234	 
185	 |	 -0.118987	 0	 -0.00722036	 0	 -0.00237845	 
186	 |	 -0.119935	 0	 -0.0107658	 0	 0	 
187	 |	 -0.10603	 0	 -0.00566132	 0	 -0.00199021	 
188	 |	 -0.11051	 0	 -0.00732608	 0	 -0.00239637	 
189	 |	 -0.11115	 0	 -0.010839	 0	 0	 
190	 |	 -0.0652054	 0	 -0.00650836	 0	 -0.00216301	 
191	 |	 -0.0691567	 0	 -0.00819999	 0	 -0.00249511	 
192	 |	 -0.0703195	 0	 -0.0118809	 0	 0	 
193	 |	 -0.0490807	 0	 -0.00731144	 0	 -0.00230351	 
194	 |	 -0.0524408	 0	 -0.00901863	 0	 -0.00263151	 
195	 |	 -0.0532509	 0	 -0.0128034	 0	 0	 
196	 |	 -0.0399537	 0	 -0.0081152	 0	 -0.00243364	 
197	 |	 -0.0434716	 0	 -0.0098524	 0	 -0.00268466	 
198	 |	 -0.044262	 0	 -0.0136838	 0	 0	 
199	 |	 -0.0337095	 0	 -0.00889288	 0	 -0.0025413	 
200	 |	 -0.0369487	 0	 -0.0106358	 0	 -0.00279783	 
201	 |	 -0.0382253	 0	 -0.0147068	 0	 0	 
202	 |	 -0.0264206	 0	 -0.0103874	 0	 -0.00247172	 
203	 |	 -0.0289268	 0	 -0.0123053	 0	 -0.00281376	 
204	 |	 -0.0296067	 0	 -0.0163785	 0	 0	 
205	 |	 -0.0193649	 0	 -0.0124238	 0	 -0.00261005	 
206	 |	 -0.0216117	 0	 -0.0144892	 0	 -0.00289129	 
207	 |	 -0.0219391	 0	 -0.0188647	 0	 0	 
208	 |	 -0.0139667	 0	 -0.0146955	 0	 -0.00268804	 
209	 |	 -0.0158265	 0	 -0.0169186	 0	 -0.00294306	 
210	 |	 -0.0163115	 0	 -0.02136	 0	 0	 
211	 |	 -0.0108724	 0	 -0.0165641	 0	 -0.00257001	 
212	 |	 -0.0121183	 0	 -0.018863	 0	 -0.00293292	 
213	 |	 -0.0123959	 0	 -0.0236601	 0	 0	 
214	 |	 0	 0	 -0.0280846	 0	 0	 
215	 |	 0	 0	 -0.0317831	 0	 0	 
216	 |	 0	 0	 -0.0333133	 0	 0	 
217	 |	 -0.167203	 0	 -0.0320919	 0	 -0.0198103	 
218	 |	 -0.173947	 0	 -0.0322805	 0	 -0.0128104	 
219	 |	 -0.176314	 0	 -0.0456996	 0	 0	 
220	 |	 -0.102963	 0	 -0.032432	 0	 -0.0183217	 
221	 |	 -0.109424	 0	 -0.0327196	 0	 -0.0123548	 
222	 |	 -0.108771	 0	 -0.0453949	 0	 0	 
223	 |	 -0.0945879	 0	 -0.0325162	 0	 -0.0180188	 
224	 |	 -0.101533	 0	 -0.0327938	 0	 -0.0122714	 
225	 |	 -0.100521	 0	 -0.0454461	 0	 0	 
226	 |	 -0.0567281	 0	 -0.0334557	 0	 -0.0156748	 
227	 |	 -0.0623162	 0	 -0.0336101	 0	 -0.0113593	 
228	 |	 -0.0638228	 0	 -0.0457438	 0	 0	 
229	 |	 -0.0411649	 0	 -0.0344771	 0	 -0.014054	 
230	 |	 -0.0475651	 0	 -0.034555	 0	 -0.0103981	 
231	 |	 -0.0471519	 0	 -0.0462625	 0	 0	 
232	 |	 -0.033877	 0	 -0.0353345	 0	 -0.0127342	 
233	 |	 -0.0383633	 0	 -0.035409	 0	 -0.00986879	 
234	 |	 -0.0398901	 0	 -0.0465656	 0	 0	 
235	 |	 -0.028515	 0	 -0.036251	 0	 -0.0117171	 
236	 |	 -0.0326769	 0	 -0.0363441	 0	 -0.00935637	 
237	 |	 -0.0343998	 0	 -0.0474471	 0	 0	 
238	 |	 -0.0214445	 0	 -0.0380732	 0	 -0.0101494	 
239	 |	 -0.0253374	 0	 -0.038066	 0	 -0.0084097	 
240	 |	 -0.0261402	 0	 -0.0486253	 0	 0	 
241	 |	 -0.0157342	 0	 -0.040468	 0	 -0.00849355	 
242	 |	 -0.0188751	 0	 -0.0403713	 0	 -0.0073763	 
243	 |	 -0.0201861	 0	 -0.0502248	 0	 0	 
244	 |	 -0.0116793	 0	 -0.0433071	 0	 -0.00656622	 
245	 |	 -0.0136328	 0	 -0.0436689	 0	 -0.00643327	 
246	 |	 -0.0147397	 0	 -0.0524722	 0	 0	 
247	 |	 -0.00897498	 0	 -0.0459335	 0	 -0.00550721	 
248	 |	 -0.0107992	 0	 -0.046106	 0	 -0.00542852	 
249	 |	 -0.0118947	 0	 -0.0540991	 0	 0	 
250	 |	 0	 0	 -0.061744	 0	 0	 
251	 |	 0	 0	 -0.0624462	 0	 0	 
252	 |	 0	 0	 -0.0632592	 0	 0	 
253	 |	 -0.178153	 0	 -0.0302156	 0	 -0.0135824	 
254	 |	 -0.181087	 0	 -0.030648	 0	 -0.0101408	 
255	 |	 -0.181128	 0	 -0.0419376	 0	 0	 
256	 |	 -0.113731	 0	 -0.0306607	 0	 -0.0130436	 
257	 |	 -0.117714	 0	 -0.0310575	 0	 -0.0099787	 
258	 |	 -0.116918	 0	 -0.0422905	 0	 0	 
259	 |	 -0.105206	 0	 -0.0307746	 0	 -0.01294	 
260	 |	 -0.109516	 0	 -0.0311657	 0	 -0.00992343	 
261	 |	 -0.108206	 0	 -0.0423625	 0	 0	 
262	 |	 -0.0647631	 0	 -0.0319431	 0	 -0.0118701	 
263	 |	 -0.0686808	 0	 -0.0322567	 0	 -0.00935355	 
264	 |	 -0.0691353	 0	 -0.0431118	 0	 0	 
265	 |	 -0.048483	 0	 -0.0330649	 0	 -0.0110849	 
266	 |	 -0.0525076	 0	 -0.0333499	 0	 -0.00885818	 
267	 |	 -0.0524999	 0	 -0.0435155	 0	 0	 
268	 |	 -0.03946	 0	 -0.0340533	 0	 -0.010356	 
269	 |	 -0.0430226	 0	 -0.0343692	 0	 -0.00837874	 
270	 |	 -0.0441855	 0	 -0.0442243	 0	 0	 
271	 |	 -0.0334523	 0	 -0.0350823	 0	 -0.00977195	 
272	 |	 -0.0366888	 0	 -0.0353881	 0	 -0.00803363	 
273	 |	 -0.0377818	 0	 -0.0453333	 0	 0	 
274	 |	 -0.0258632	 0	 -0.037089	 0	 -0.00860906	 
275	 |	 -0.0286528	 0	 -0.0371695	 0	 -0.00744788	 
276	 |	 -0.0286793	 0	 -0.0468587	 0	 0	 
277	 |	 -0.0189918	 0	 -0.0395351	 0	 -0.00745294	 
278	 |	 -0.0212553	 0	 -0.0399639	 0	 -0.00679433	 
279	 |	 -0.0219735	 0	 -0.0487852	 0	 0	 
280	 |	 -0.0139704	 0	 -0.0427332	 0	 -0.0063079	 
281	 |	 -0.0157946	 0	 -0.0430439	 0	 -0.00592798	 
282	 |	 -0.0160689	 0	 -0.051469	 0	 0	 
283	 |	 -0.0106944	 0	 -0.0453231	 0	 -0.00545271	 
284	 |	 -0.0121306	 0	 -0.0456167	 0	 -0.00549735	 
285	 |	 -0.0126593	 0	 -0.0533018	 0	 0	 
286	 |	 0	 0	 -0.061957	 0	 0	 
287	 |	 0	 0	 -0.062561	 0	 0	 
288	 |	 0	 0	 -0.0632971	 0	 0	 
289	 |	 -0.191204	 0	 -0.0283978	 0	 -0.00530537	 
290	 |	 -0.194404	 0	 -0.0287	 0	 -0.00535317	 
291	 |	 -0.193231	 0	 -0.0350769	 0	 0	 
292	 |	 -0.127929	 0	 -0.0289005	 0	 -0.0052255	 
293	 |	 -0.129854	 0	 -0.0292188	 0	 -0.00532097	 
294	 |	 -0.129516	 0	 -0.0356312	 0	 0	 
295	 |	 -0.11868	 0	 -0.0290597	 0	 -0.0052514	 
296	 |	 -0.119732	 0	 -0.0294261	 0	 -0.0053833	 
297	 |	 -0.121056	 0	 -0.0357574	 0	 0	 
298	 |	 -0.0771047	 0	 -0.0302449	 0	 -0.00530033	 
299	 |	 -0.0782372	 0	 -0.0307555	 0	 -0.00534598	 
300	 |	 -0.0789869	 0	 -0.0369503	 0	 0	 
301	 |	 -0.0600806	 0	 -0.0315224	 0	 -0.00538147	 
302	 |	 -0.061089	 0	 -0.0319271	 0	 -0.00533794	 
303	 |	 -0.0609111	 0	 -0.0379585	 0	 0	 
304	 |	 -0.0500129	 0	 -0.0326202	 0	 -0.00538123	 
305	 |	 -0.0517286	 0	 -0.0329261	 0	 -0.00528832	 
306	 |	 -0.0517315	 0	 -0.0393148	 0	 0	 
307	 |	 -0.0439653	 0	 -0.0336827	 0	 -0.00522505	 
308	 |	 -0.0438718	 0	 -0.0342449	 0	 -0.00540626	 
309	 |	 -0.0450314	 0	 -0.040448	 0	 0	 
310	 |	 -0.0348448	 0	 -0.035793	 0	 -0.00513984	 
311	 |	 -0.0351919	 0	 -0.0361813	 0	 -0.00523947	 
312	 |	 -0.0355968	 0	 -0.0423333	 0	 0	 
313	 |	 -0.0267002	 0	 -0.0384963	 0	 -0.00497696	 
314	 |	 -0.0274267	 0	 -0.0388448	 0	 -0.00510253	 
315	 |	 -0.0273297	 0	 -0.045083	 0	 0	 
316	 |	 -0.0200881	 0	 -0.0416409	 0	 -0.00478067	 
317	 |	 -0.0207881	 0	 -0.0420085	 0	 -0.00491668	 
318	 |	 -0.0205604	 0	 -0.0479624	 0	 0	 
319	 |	 -0.0157707	 0	 -0.044194	 0	 -0.00464858	 
320	 |	 -0.0165376	 0	 -0.0444169	 0	 -0.00477709	 
321	 |	 -0.0158361	 0	 -0.0505367	 0	 0	 
322	 |	 0	 0	 -0.0624506	 0	 0	 
323	 |	 0	 0	 -0.0631504	 0	 0	 
324	 |	 0	 0	 -0.0633212	 0	 0	 
