(5.1575e+06,6.9485e+06)
(5.1575e+06,6.6515e+06)
(5.1575e+06,6.0515e+06)
(5.1575e+06,5.1015e+06)
(5.1575e+06,5.0265e+06)
(5.1575e+06,4.6265e+06)
(5.1575e+06,4.5515e+06)
(5.1575e+06,3.8015e+06)
(5.1575e+06,3.4265e+06)
(5.1575e+06,3.0515e+06)
(5.1575e+06,2.9765e+06)
(5.1575e+06,2.6015e+06)
(5.1575e+06,2.2265e+06)
(5.1575e+06,1.8515e+06)
(5.1575e+06,1.4765e+06)
(5.1575e+06,1.4015e+06)
(5.1575e+06,1.2745e+06)
(5.1575e+06,1.2505e+06)
(5.1575e+06,1.2355e+06)
(5.1575e+06,1.2145e+06)
(5.1575e+06,1.0875e+06)
(5.1575e+06,1.0635e+06)
(5.1575e+06,1.0485e+06)
(5.1575e+06,1.0275e+06)
(5.1575e+06,900500)
(5.1575e+06,876500)
(5.1575e+06,861500)
(5.1575e+06,840500)
(5.1575e+06,713500)
(5.1575e+06,689500)
(5.1575e+06,674500)
(5.1575e+06,653500)
(5.1575e+06,554500)
(5.1575e+06,544500)
(5.1575e+06,526500)
(5.1575e+06,502500)
(5.1575e+06,487500)
(5.1575e+06,466500)
(5.1575e+06,406500)
(5.1575e+06,395500)
(5.1575e+06,370500)
(5.1575e+06,276500)
(5.1575e+06,266500)
(5.1575e+06,1000)
(4.51844e+06,4.5515e+06)
(4.51844e+06,3.0515e+06)
(4.51844e+06,2.9765e+06)
(4.51844e+06,1.4765e+06)
(4.51844e+06,1.4015e+06)
(3.87937e+06,6.9485e+06)
(3.87937e+06,6.6515e+06)
(3.87937e+06,6.0515e+06)
(3.87937e+06,5.1015e+06)
(3.87937e+06,5.0265e+06)
(3.87937e+06,4.6265e+06)
(3.87937e+06,4.5515e+06)
(3.87937e+06,3.0515e+06)
(3.87937e+06,2.9765e+06)
(3.87937e+06,1.4765e+06)
(3.87937e+06,1.4015e+06)
(3.87937e+06,1.2745e+06)
(3.87937e+06,1.2505e+06)
(3.87937e+06,1.2355e+06)
(3.87937e+06,1.2145e+06)
(3.87937e+06,1.0875e+06)
(3.87937e+06,1.0635e+06)
(3.87937e+06,1.0485e+06)
(3.87937e+06,1.0275e+06)
(3.87937e+06,900500)
(3.87937e+06,876500)
(3.87937e+06,861500)
(3.87937e+06,840500)
(3.87937e+06,713500)
(3.87937e+06,689500)
(3.87937e+06,674500)
(3.87937e+06,653500)
(3.87937e+06,554500)
(3.87937e+06,544500)
(3.87937e+06,526500)
(3.87937e+06,502500)
(3.87937e+06,487500)
(3.87937e+06,466500)
(3.87937e+06,406500)
(3.87937e+06,370500)
(3.87937e+06,276500)
(3.87937e+06,266500)
(3.87937e+06,1000)
(3.24031e+06,6.9485e+06)
(3.24031e+06,6.6515e+06)
(3.24031e+06,6.0515e+06)
(3.24031e+06,5.1015e+06)
(3.24031e+06,5.0265e+06)
(3.24031e+06,4.6265e+06)
(3.24031e+06,4.5515e+06)
(3.24031e+06,3.0515e+06)
(3.24031e+06,2.9765e+06)
(3.24031e+06,1.4765e+06)
(3.24031e+06,1.4015e+06)
(3.24031e+06,1.2745e+06)
(3.24031e+06,1.2505e+06)
(3.24031e+06,1.2355e+06)
(3.24031e+06,1.2145e+06)
(3.24031e+06,1.0875e+06)
(3.24031e+06,1.0635e+06)
(3.24031e+06,1.0485e+06)
(3.24031e+06,1.0275e+06)
(3.24031e+06,900500)
(3.24031e+06,876500)
(3.24031e+06,861500)
(3.24031e+06,840500)
(3.24031e+06,713500)
(3.24031e+06,689500)
(3.24031e+06,674500)
(3.24031e+06,653500)
(3.24031e+06,554500)
(3.24031e+06,466500)
(2.92078e+06,3.0515e+06)
(2.92078e+06,2.9765e+06)
(2.92078e+06,1.4765e+06)
(2.92078e+06,1.4015e+06)
(2.92078e+06,1.2745e+06)
(2.92078e+06,1.2145e+06)
(2.92078e+06,1.0875e+06)
(2.92078e+06,1.0275e+06)
(2.92078e+06,900500)
(2.92078e+06,840500)
(2.60125e+06,6.9485e+06)
(2.60125e+06,6.6515e+06)
(2.60125e+06,6.0515e+06)
(2.60125e+06,5.1015e+06)
(2.60125e+06,5.0265e+06)
(2.60125e+06,4.6265e+06)
(2.60125e+06,4.5515e+06)
(2.60125e+06,3.0515e+06)
(2.60125e+06,2.9765e+06)
(2.60125e+06,1.4765e+06)
(2.60125e+06,1.4015e+06)
(2.60125e+06,1.2745e+06)
(2.60125e+06,1.2505e+06)
(2.60125e+06,1.2355e+06)
(2.60125e+06,1.2145e+06)
(2.60125e+06,1.0875e+06)
(2.60125e+06,1.0635e+06)
(2.60125e+06,1.0485e+06)
(2.60125e+06,1.0275e+06)
(2.60125e+06,900500)
(2.60125e+06,876500)
(2.60125e+06,861500)
(2.60125e+06,840500)
(2.60125e+06,713500)
(2.60125e+06,689500)
(2.60125e+06,674500)
(2.60125e+06,653500)
(2.60125e+06,554500)
(2.60125e+06,544500)
(2.60125e+06,526500)
(2.60125e+06,502500)
(2.60125e+06,487500)
(2.60125e+06,466500)
(2.60125e+06,406500)
(2.60125e+06,395500)
(2.60125e+06,370500)
(2.60125e+06,276500)
(2.60125e+06,266500)
(2.60125e+06,1000)
(2.29116e+06,653500)
(2.28172e+06,3.0515e+06)
(2.28172e+06,2.9765e+06)
(2.28172e+06,1.4765e+06)
(2.28172e+06,1.4015e+06)
(2.28172e+06,1.2745e+06)
(2.28172e+06,1.2505e+06)
(2.28172e+06,1.2355e+06)
(2.28172e+06,1.2145e+06)
(2.28172e+06,1.0875e+06)
(2.28172e+06,1.0635e+06)
(2.28172e+06,1.0485e+06)
(2.28172e+06,1.0275e+06)
(2.28172e+06,900500)
(2.28172e+06,876500)
(2.28172e+06,861500)
(2.28172e+06,840500)
(2.28172e+06,674500)
(2.28172e+06,526500)
(2.28172e+06,487500)
(2.17521e+06,713500)
(2.17521e+06,689500)
(1.98106e+06,653500)
(1.98082e+06,554500)
(1.98067e+06,544500)
(1.98021e+06,466500)
(1.97878e+06,406500)
(1.97851e+06,395500)
(1.97792e+06,370500)
(1.96219e+06,6.9485e+06)
(1.96219e+06,6.6515e+06)
(1.96219e+06,6.0515e+06)
(1.96219e+06,5.1015e+06)
(1.96219e+06,5.0265e+06)
(1.96219e+06,4.6265e+06)
(1.96219e+06,4.5515e+06)
(1.96219e+06,3.0515e+06)
(1.96219e+06,2.9765e+06)
(1.96219e+06,1.4765e+06)
(1.96219e+06,1.4015e+06)
