1	 |	 -0.178696	 -0.0131465	 -0.0042387	 1.009e-05	 -0.00461604	 
2	 |	 -0.183772	 -0.0148183	 -0.00639558	 5.007e-05	 -0.00154438	 
3	 |	 -0.183895	 -0.0156238	 -0.00704785	 6.586e-05	 0	 
4	 |	 -0.103863	 -0.0155959	 -0.00464841	 2.622e-05	 -0.00423447	 
5	 |	 -0.10841	 -0.017065	 -0.00690255	 3.36e-06	 -0.00141869	 
6	 |	 -0.108651	 -0.0179511	 -0.00744399	 1.713e-05	 0	 
7	 |	 -0.0941162	 -0.0161702	 -0.00477824	 7e-08	 -0.00416113	 
8	 |	 -0.0986252	 -0.017633	 -0.00706294	 1.257e-05	 -0.00140241	 
9	 |	 -0.0988391	 -0.0184617	 -0.00755795	 1.023e-05	 0	 
10	 |	 -0.0476195	 -0.0217601	 -0.00593795	 -4.927e-05	 -0.00340517	 
11	 |	 -0.0513956	 -0.0231396	 -0.00821374	 -1.139e-05	 -0.00118474	 
12	 |	 -0.0516954	 -0.0237742	 -0.00864447	 -2.583e-05	 0	 
13	 |	 -0.0298066	 -0.0263641	 -0.00704511	 -7.829e-05	 -0.00283763	 
14	 |	 -0.0330054	 -0.0277063	 -0.00929777	 -0.000113	 -0.00105589	 
15	 |	 -0.0334063	 -0.0281819	 -0.00965786	 -0.00011576	 0	 
16	 |	 -0.0203223	 -0.0299706	 -0.00806013	 -0.00031825	 -0.00238455	 
17	 |	 -0.0228579	 -0.0313374	 -0.0103448	 -0.00036657	 -0.0009229	 
18	 |	 -0.0232643	 -0.0316918	 -0.010673	 -0.00036449	 0	 
19	 |	 -0.0144519	 -0.0327757	 -0.0089495	 -0.00081591	 -0.00197555	 
20	 |	 -0.0165472	 -0.0342039	 -0.0112487	 -0.0009045	 -0.00076781	 
21	 |	 -0.0169029	 -0.0344691	 -0.0115224	 -0.00092519	 0	 
22	 |	 -0.007848	 -0.0365518	 -0.0102576	 -0.00279338	 -0.00128433	 
23	 |	 -0.00917317	 -0.0380463	 -0.0125736	 -0.00287617	 -0.00048291	 
24	 |	 -0.00943774	 -0.0381964	 -0.0128001	 -0.00293334	 0	 
25	 |	 -0.00350739	 -0.0394336	 -0.0114277	 -0.00765149	 -0.00062287	 
26	 |	 -0.00425121	 -0.0411019	 -0.01379	 -0.00775728	 -0.00022969	 
27	 |	 -0.00430274	 -0.0412409	 -0.0140021	 -0.00773847	 0	 
28	 |	 -0.00128403	 -0.0411686	 -0.0121726	 -0.0161819	 -0.00021737	 
29	 |	 -0.00165727	 -0.0428968	 -0.0145781	 -0.016358	 -7.158e-05	 
30	 |	 -0.00160865	 -0.0429415	 -0.0147674	 -0.0164051	 0	 
31	 |	 -0.00062595	 -0.0419836	 -0.0124169	 -0.0263743	 -9.637e-05	 
32	 |	 -0.00072891	 -0.043707	 -0.0149003	 -0.026555	 -4.241e-05	 
33	 |	 -0.00062016	 -0.043513	 -0.0150784	 -0.0258518	 0	 
34	 |	 0	 -0.0420625	 -0.0125879	 -0.26929	 0	 
35	 |	 0	 -0.0439666	 -0.0150968	 -0.269475	 0	 
36	 |	 0	 -0.043505	 -0.0154598	 -0.269157	 0	 
37	 |	 -0.18283	 -0.0126244	 -0.0037453	 5.193e-05	 -0.00153415	 
38	 |	 -0.186748	 -0.0138651	 -0.00581702	 1.379e-05	 -0.00063313	 
39	 |	 -0.186808	 -0.0141337	 -0.00620154	 5.994e-05	 0	 
40	 |	 -0.107571	 -0.0150569	 -0.00426128	 4.422e-05	 -0.00145023	 
41	 |	 -0.111203	 -0.0161946	 -0.00633745	 1.9e-07	 -0.0005609	 
42	 |	 -0.111359	 -0.0164577	 -0.00665858	 6.23e-06	 0	 
43	 |	 -0.0977747	 -0.0156525	 -0.00440766	 4.932e-05	 -0.00144573	 
44	 |	 -0.101326	 -0.0167521	 -0.00649913	 8.5e-07	 -0.0005628	 
45	 |	 -0.101518	 -0.0170152	 -0.00678928	 -1.588e-05	 0	 
46	 |	 -0.05058	 -0.0213073	 -0.00561865	 3.005e-05	 -0.001327	 
47	 |	 -0.0535032	 -0.0223682	 -0.00774756	 3.5e-07	 -0.00054067	 
48	 |	 -0.0535328	 -0.0226531	 -0.00803177	 -6.06e-06	 0	 
49	 |	 -0.0321902	 -0.025953	 -0.00674413	 -5.844e-05	 -0.00116167	 
50	 |	 -0.034696	 -0.0271063	 -0.00889656	 -0.00010877	 -0.00048739	 
51	 |	 -0.0348437	 -0.0273137	 -0.00917487	 -8.404e-05	 0	 
52	 |	 -0.0222482	 -0.0296418	 -0.00781703	 -0.00035911	 -0.00101658	 
53	 |	 -0.0242345	 -0.0308672	 -0.0100161	 -0.00040278	 -0.00043164	 
54	 |	 -0.0244515	 -0.0310419	 -0.0102669	 -0.00037711	 0	 
55	 |	 -0.0160113	 -0.0325458	 -0.00871869	 -0.00095284	 -0.00086892	 
56	 |	 -0.0175714	 -0.0338452	 -0.0109793	 -0.00101036	 -0.00035996	 
57	 |	 -0.0182059	 -0.0336975	 -0.0111423	 -0.00105365	 0	 
58	 |	 -0.00875484	 -0.0363751	 -0.0100995	 -0.0029967	 -0.00059607	 
59	 |	 -0.00975023	 -0.037847	 -0.0124085	 -0.00304539	 -0.00021673	 
60	 |	 -0.0100164	 -0.0379609	 -0.012611	 -0.0030554	 0	 
61	 |	 -0.00396389	 -0.0393733	 -0.0113244	 -0.00802207	 -0.00027728	 
62	 |	 -0.00437646	 -0.0410654	 -0.0137564	 -0.00806134	 -0.00011397	 
63	 |	 -0.00452627	 -0.0411384	 -0.0139625	 -0.00803302	 0	 
64	 |	 -0.00143824	 -0.0411516	 -0.0120687	 -0.0167489	 -0.00011465	 
