1	 |	 -0.184728	 0	 -0.00544633	 0	 -0.00964521	 
2	 |	 -0.194309	 0	 -0.008056	 0	 -0.00629741	 
3	 |	 -0.195719	 0	 -0.0142568	 0	 0	 
4	 |	 -0.110352	 0	 -0.00582874	 0	 -0.00910107	 
5	 |	 -0.120038	 0	 -0.00863754	 0	 -0.00606005	 
6	 |	 -0.121407	 0	 -0.0147514	 0	 0	 
7	 |	 -0.101033	 0	 -0.00602923	 0	 -0.0090078	 
8	 |	 -0.110246	 0	 -0.00880912	 0	 -0.00602707	 
9	 |	 -0.111628	 0	 -0.0148886	 0	 0	 
10	 |	 -0.055869	 0	 -0.0074013	 0	 -0.00817192	 
11	 |	 -0.0638756	 0	 -0.0100993	 0	 -0.00574885	 
12	 |	 -0.0654093	 0	 -0.0160518	 0	 0	 
13	 |	 -0.0388568	 0	 -0.00860574	 0	 -0.00740877	 
14	 |	 -0.0462014	 0	 -0.0112815	 0	 -0.00544154	 
15	 |	 -0.0478195	 0	 -0.0171003	 0	 0	 
16	 |	 -0.0296916	 0	 -0.00974348	 0	 -0.00677156	 
17	 |	 -0.0360747	 0	 -0.012472	 0	 -0.00516821	 
18	 |	 -0.0378265	 0	 -0.0182116	 0	 0	 
19	 |	 -0.023767	 0	 -0.0109397	 0	 -0.00623781	 
20	 |	 -0.0296435	 0	 -0.0135727	 0	 -0.00495702	 
21	 |	 -0.0314556	 0	 -0.0191886	 0	 0	 
22	 |	 -0.016862	 0	 -0.0129818	 0	 -0.00530367	 
23	 |	 -0.0215663	 0	 -0.0157328	 0	 -0.00457474	 
24	 |	 -0.0228939	 0	 -0.0213534	 0	 0	 
25	 |	 -0.0111886	 0	 -0.015704	 0	 -0.00425437	 
26	 |	 -0.0147877	 0	 -0.0187438	 0	 -0.00397312	 
27	 |	 -0.0157011	 0	 -0.024171	 0	 0	 
28	 |	 -0.00730383	 0	 -0.0183972	 0	 -0.00339291	 
29	 |	 -0.00982455	 0	 -0.0218114	 0	 -0.00339968	 
30	 |	 -0.0105647	 0	 -0.0269038	 0	 0	 
31	 |	 -0.00508331	 0	 -0.0203143	 0	 -0.00282199	 
32	 |	 -0.00702015	 0	 -0.0239742	 0	 -0.00305319	 
33	 |	 -0.00761168	 0	 -0.0287599	 0	 0	 
