1	 |	 -0.151186	 -0.013396	 -0.00290547	 -4.601e-05	 -0.00410742	 
2	 |	 -0.155756	 -0.0150516	 -0.00451386	 4.714e-05	 -0.00163781	 
3	 |	 -0.155905	 -0.0162725	 -0.00510651	 2.402e-05	 0	 
4	 |	 -0.0872511	 -0.0158248	 -0.00314305	 1.862e-05	 -0.00376763	 
5	 |	 -0.0908758	 -0.0174114	 -0.00480074	 8.86e-06	 -0.00152003	 
6	 |	 -0.0912458	 -0.0185477	 -0.00533929	 -1.184e-05	 0	 
7	 |	 -0.0789287	 -0.0163795	 -0.00321487	 7.84e-06	 -0.00370533	 
8	 |	 -0.0824889	 -0.017929	 -0.00486799	 -6.8e-07	 -0.00147696	 
9	 |	 -0.0828274	 -0.0190166	 -0.00539157	 -1.585e-05	 0	 
10	 |	 -0.0394902	 -0.0219087	 -0.00388758	 7.06e-06	 -0.00307905	 
11	 |	 -0.0425107	 -0.0233463	 -0.00558995	 2.484e-05	 -0.00131056	 
12	 |	 -0.0426367	 -0.0242188	 -0.0060533	 1.81e-06	 0	 
13	 |	 -0.0243212	 -0.0264205	 -0.00452223	 -1.3e-07	 -0.00261365	 
14	 |	 -0.0268746	 -0.0277364	 -0.00622394	 -1.786e-05	 -0.00118027	 
15	 |	 -0.0270974	 -0.0285111	 -0.00662452	 -3.507e-05	 0	 
16	 |	 -0.016378	 -0.029931	 -0.00506755	 -0.00014108	 -0.00221733	 
17	 |	 -0.0185587	 -0.0312428	 -0.00678723	 -0.00016629	 -0.00105614	 
18	 |	 -0.018806	 -0.0319053	 -0.00718283	 -0.0001847	 0	 
19	 |	 -0.0115225	 -0.0325276	 -0.0055345	 -0.00040496	 -0.00184818	 
20	 |	 -0.0133104	 -0.0339067	 -0.0072822	 -0.00043191	 -0.00092626	 
21	 |	 -0.0134817	 -0.034471	 -0.00767075	 -0.00045724	 0	 
22	 |	 -0.00622432	 -0.0359659	 -0.0062568	 -0.0013827	 -0.00128966	 
23	 |	 -0.00746465	 -0.0374294	 -0.00802024	 -0.00142972	 -0.00064932	 
24	 |	 -0.00765203	 -0.0378349	 -0.0083902	 -0.00143779	 0	 
25	 |	 -0.00282906	 -0.0384585	 -0.00689814	 -0.00410507	 -0.00072346	 
26	 |	 -0.00356411	 -0.0401446	 -0.00867543	 -0.00418308	 -0.00034077	 
27	 |	 -0.0037107	 -0.0404192	 -0.00899097	 -0.00423827	 0	 
28	 |	 -0.00115701	 -0.0399465	 -0.00734539	 -0.00926603	 -0.00030654	 
29	 |	 -0.00150813	 -0.041843	 -0.00914199	 -0.00937131	 -0.00013109	 
30	 |	 -0.00148249	 -0.0420321	 -0.00938982	 -0.00942452	 0	 
31	 |	 -0.00050944	 -0.0405725	 -0.00754767	 -0.0157112	 -0.00013982	 
32	 |	 -0.00068493	 -0.0424805	 -0.00935028	 -0.015835	 -8.652e-05	 
33	 |	 -0.00066437	 -0.0425822	 -0.00957311	 -0.0158941	 0	 
34	 |	 0	 -0.0407375	 -0.00763856	 -0.188452	 0	 
35	 |	 0	 -0.0430603	 -0.00951658	 -0.188723	 0	 
36	 |	 0	 -0.0429324	 -0.009828	 -0.188496	 0	 
37	 |	 -0.154871	 -0.0126998	 -0.00258079	 1.357e-05	 -0.00157303	 
38	 |	 -0.158378	 -0.0139431	 -0.00407961	 -1.345e-05	 -0.00085185	 
39	 |	 -0.158728	 -0.0144452	 -0.004426	 3.524e-05	 0	 
40	 |	 -0.0905265	 -0.0151617	 -0.00284889	 2.085e-05	 -0.00154378	 
41	 |	 -0.0935464	 -0.0163326	 -0.00439984	 7.31e-06	 -0.00081939	 
42	 |	 -0.0937063	 -0.0169261	 -0.00474782	 1.933e-05	 0	 
43	 |	 -0.0822306	 -0.015727	 -0.00292484	 1.612e-05	 -0.001528	 
44	 |	 -0.0852597	 -0.0168602	 -0.00447668	 5.66e-06	 -0.00082511	 
45	 |	 -0.0853609	 -0.0174338	 -0.00481031	 2.01e-05	 0	 
46	 |	 -0.0420381	 -0.0213756	 -0.00362434	 1.22e-06	 -0.00147685	 
47	 |	 -0.0446045	 -0.022452	 -0.00522578	 7.25e-06	 -0.00076403	 
48	 |	 -0.0446767	 -0.0229577	 -0.00555856	 5.48e-06	 0	 
49	 |	 -0.0264188	 -0.025902	 -0.00427014	 -2.876e-05	 -0.00135786	 
50	 |	 -0.0286763	 -0.027064	 -0.00588875	 -5.131e-05	 -0.00073079	 
51	 |	 -0.0287686	 -0.0274889	 -0.00620918	 -3.924e-05	 0	 
52	 |	 -0.0181274	 -0.0294444	 -0.00485278	 -0.00018102	 -0.00121266	 
