17	 |	 -0.00165298	 -0.196892	 -0.00361661	 0	 -0.00623259	 -0.00489351	 -0.165627	 0	 -0.00062878	 
18	 |	 -0.00216189	 -0.196819	 -0.00476507	 0	 -0.00859706	 -0.00681234	 -0.167415	 0	 -0.00593246	 
19	 |	 -0.00205111	 -0.121106	 -0.00391053	 0	 -0.00674846	 -0.0050308	 -0.101785	 0	 -0.00060101	 
20	 |	 -0.00264509	 -0.121706	 -0.00491147	 0	 -0.00898138	 -0.0068729	 -0.10364	 0	 -0.00593858	 
21	 |	 -0.00216397	 -0.111302	 -0.00393559	 0	 -0.00685481	 -0.0050447	 -0.0935622	 0	 -0.00059956	 
22	 |	 -0.00276187	 -0.111961	 -0.00496658	 0	 -0.00909943	 -0.00688277	 -0.0954233	 0	 -0.0059263	 
23	 |	 -0.00315615	 -0.0634566	 -0.00423258	 0	 -0.00810735	 -0.00529028	 -0.0540766	 0	 -0.00057296	 
24	 |	 -0.00392864	 -0.0645193	 -0.00530898	 0	 -0.0102585	 -0.00700186	 -0.0559244	 0	 -0.00590803	 
25	 |	 -0.00492601	 -0.0338516	 -0.00468035	 0	 -0.0105743	 -0.00550467	 -0.0303283	 0	 -0.00065979	 
26	 |	 -0.00588737	 -0.0347464	 -0.00563721	 0	 -0.0125357	 -0.00699376	 -0.0319861	 0	 -0.00597342	 
27	 |	 -0.006238	 -0.0218086	 -0.00467164	 0	 -0.0128725	 -0.00538125	 -0.0210355	 0	 -0.00095711	 
28	 |	 -0.00730291	 -0.0225821	 -0.00551137	 0	 -0.0147017	 -0.00671361	 -0.0224928	 0	 -0.00620634	 
29	 |	 -0.00784885	 -0.0106924	 -0.00414182	 0	 -0.0165603	 -0.0046943	 -0.0126655	 0	 -0.00197048	 
30	 |	 -0.00903976	 -0.0113875	 -0.00489575	 0	 -0.0183372	 -0.00573514	 -0.0138511	 0	 -0.00718135	 
31	 |	 -0.00953052	 0	 0	 0	 -0.0264929	 0	 0	 0	 -0.0165568	 
32	 |	 -0.0108507	 0	 0	 0	 -0.0279878	 0	 0	 0	 -0.0177224	 
33	 |	 -0.00162066	 -0.199109	 -0.00352423	 0	 -0.00576931	 -0.00670813	 -0.165388	 0	 -0.00032458	 
34	 |	 -0.00219341	 -0.198757	 -0.00447716	 0	 -0.00678679	 -0.0103351	 -0.167035	 0	 -0.00357138	 
35	 |	 -0.00202149	 -0.12303	 -0.00374387	 0	 -0.00630308	 -0.00684871	 -0.101474	 0	 -0.00029949	 
36	 |	 -0.00259891	 -0.12356	 -0.0046666	 0	 -0.00739194	 -0.0102302	 -0.103165	 0	 -0.00364949	 
37	 |	 -0.0021296	 -0.113201	 -0.00377222	 0	 -0.00642017	 -0.00687363	 -0.0932358	 0	 -0.00030237	 
38	 |	 -0.00270296	 -0.113804	 -0.00470122	 0	 -0.00753296	 -0.0102279	 -0.0949393	 0	 -0.00366339	 
39	 |	 -0.00313697	 -0.0650665	 -0.00414111	 0	 -0.0077374	 -0.00702977	 -0.053631	 0	 -0.00033997	 
40	 |	 -0.00381652	 -0.0661096	 -0.00509257	 0	 -0.00889878	 -0.0101115	 -0.055395	 0	 -0.00378245	 
41	 |	 -0.00492016	 -0.0350801	 -0.00461859	 0	 -0.0103323	 -0.007002	 -0.0298745	 0	 -0.00045828	 
42	 |	 -0.00582568	 -0.0359842	 -0.00541336	 0	 -0.0115403	 -0.00974978	 -0.0315362	 0	 -0.00404007	 
43	 |	 -0.00627166	 -0.0226622	 -0.00459158	 0	 -0.0127018	 -0.00677109	 -0.0205745	 0	 -0.00073508	 
44	 |	 -0.00732488	 -0.0234457	 -0.0053237	 0	 -0.0139265	 -0.00919866	 -0.0220871	 0	 -0.00443545	 
45	 |	 -0.00786696	 -0.0112845	 -0.00404538	 0	 -0.0164431	 -0.00601037	 -0.0122018	 0	 -0.00179426	 
46	 |	 -0.00902674	 -0.0120247	 -0.004691	 0	 -0.0177832	 -0.00794809	 -0.0134013	 0	 -0.00564048	 
47	 |	 -0.00950751	 0	 0	 0	 -0.0265791	 0	 0	 0	 -0.0168382	 
48	 |	 -0.0108567	 0	 0	 0	 -0.0280584	 0	 0	 0	 -0.0178461	 
49	 |	 -0.00256593	 -0.19676	 -0.00620751	 0	 -0.0114478	 -0.0028734	 -0.165365	 0	 -0.0005618	 
50	 |	 -0.00313652	 -0.196451	 -0.00811084	 0	 -0.0155451	 -0.00409632	 -0.167232	 0	 -0.00600125	 
51	 |	 -0.0030867	 -0.121047	 -0.00642206	 0	 -0.0118356	 -0.00297786	 -0.101683	 0	 -0.00060341	 
52	 |	 -0.00382251	 -0.121658	 -0.00825199	 0	 -0.0156962	 -0.00419201	 -0.103493	 0	 -0.00597884	 
53	 |	 -0.00322742	 -0.1112	 -0.0064399	 0	 -0.0119332	 -0.00298568	 -0.0935146	 0	 -0.00059703	 
54	 |	 -0.00397935	 -0.111969	 -0.0082452	 0	 -0.0157567	 -0.0042148	 -0.0953107	 0	 -0.00596129	 
55	 |	 -0.00448581	 -0.063517	 -0.00675365	 0	 -0.013136	 -0.00326246	 -0.0539699	 0	 -0.00057265	 
56	 |	 -0.00538535	 -0.0646574	 -0.0083378	 0	 -0.0165447	 -0.00441081	 -0.0558605	 0	 -0.00590436	 
57	 |	 -0.00652028	 -0.0338814	 -0.00702119	 0	 -0.0156531	 -0.00357235	 -0.0302514	 0	 -0.00063058	 
58	 |	 -0.00760018	 -0.034977	 -0.0083422	 0	 -0.0183805	 -0.00466564	 -0.0319117	 0	 -0.0059123	 
59	 |	 -0.0080588	 -0.0217441	 -0.00677349	 0	 -0.0180914	 -0.00366629	 -0.0210046	 0	 -0.0008485	 
60	 |	 -0.00921821	 -0.0227463	 -0.00785445	 0	 -0.0204274	 -0.004671	 -0.0224415	 0	 -0.0060971	 
61	 |	 -0.00987945	 -0.0107746	 -0.00580571	 0	 -0.0219349	 -0.00339616	 -0.0126738	 0	 -0.00171158	 
62	 |	 -0.0111138	 -0.0115883	 -0.00661759	 0	 -0.0240526	 -0.00427082	 -0.0137365	 0	 -0.00679539	 
63	 |	 -0.0117272	 0	 0	 0	 -0.0330221	 0	 0	 0	 -0.0151285	 
64	 |	 -0.0131395	 0	 0	 0	 -0.0345132	 0	 0	 0	 -0.0162261	 
65	 |	 -0.00246882	 -0.201695	 -0.00595246	 0	 -0.0103223	 -0.0035903	 -0.165483	 0	 -0.00049764	 
66	 |	 -0.00301468	 -0.201513	 -0.00739409	 0	 -0.013187	 -0.0051592	 -0.167137	 0	 -0.00549604	 
67	 |	 -0.00303444	 -0.125376	 -0.00618017	 0	 -0.010851	 -0.00370305	 -0.101706	 0	 -0.00051212	 
68	 |	 -0.00371676	 -0.125824	 -0.00769255	 0	 -0.013576	 -0.00522813	 -0.103376	 0	 -0.00547454	 
69	 |	 -0.00316957	 -0.11544	 -0.00620599	 0	 -0.0109758	 -0.00372221	 -0.0934963	 0	 -0.00051075	 
70	 |	 -0.00386734	 -0.115924	 -0.00769663	 0	 -0.0136768	 -0.00523122	 -0.0951657	 0	 -0.00547356	 
71	 |	 -0.00442489	 -0.0667363	 -0.00654016	 0	 -0.0123874	 -0.00389178	 -0.0538986	 0	 -0.00049094	 
72	 |	 -0.00528868	 -0.0675288	 -0.00780343	 0	 -0.0148116	 -0.00534814	 -0.0556604	 0	 -0.00545212	 
73	 |	 -0.00647386	 -0.0359613	 -0.00688165	 0	 -0.0151098	 -0.00403414	 -0.0301536	 0	 -0.0005655	 
74	 |	 -0.00753957	 -0.0367646	 -0.00789269	 0	 -0.017201	 -0.00541995	 -0.0316531	 0	 -0.00551999	 
75	 |	 -0.0080456	 -0.0231527	 -0.0066339	 0	 -0.0177101	 -0.00404099	 -0.0208889	 0	 -0.00081382	 
76	 |	 -0.00919308	 -0.0238843	 -0.00756511	 0	 -0.0196253	 -0.00530181	 -0.0222131	 0	 -0.00571638	 
77	 |	 -0.00986509	 -0.0114418	 -0.00568906	 0	 -0.0217257	 -0.00369048	 -0.0125368	 0	 -0.00169696	 
78	 |	 -0.0110799	 -0.0120925	 -0.00644958	 0	 -0.0235849	 -0.00473897	 -0.0135976	 0	 -0.00651413	 
79	 |	 -0.0117282	 0	 0	 0	 -0.0330605	 0	 0	 0	 -0.0151781	 
80	 |	 -0.0131621	 0	 0	 0	 -0.0345362	 0	 0	 0	 -0.016237	 
81	 |	 -0.00243511	 -0.204479	 -0.00589024	 0	 -0.00973931	 -0.0051909	 -0.165325	 0	 -0.00025736	 
82	 |	 -0.00302495	 -0.204106	 -0.00702004	 0	 -0.0110398	 -0.00843987	 -0.166853	 0	 -0.0033336	 
83	 |	 -0.00299192	 -0.127814	 -0.00603416	 0	 -0.0103177	 -0.00523564	 -0.101422	 0	 -0.00028542	 
84	 |	 -0.00362974	 -0.127815	 -0.0072464	 0	 -0.0116181	 -0.00824792	 -0.103095	 0	 -0.00338758	 
85	 |	 -0.00312485	 -0.117826	 -0.00605979	 0	 -0.0104534	 -0.00523827	 -0.0931998	 0	 -0.00028257	 
86	 |	 -0.00378443	 -0.117886	 -0.00728411	 0	 -0.011758	 -0.00821211	 -0.0948924	 0	 -0.00340496	 
87	 |	 -0.00440082	 -0.0686537	 -0.00643987	 0	 -0.0119354	 -0.00537703	 -0.053513	 0	 -0.00026205	 
88	 |	 -0.00518558	 -0.0692531	 -0.00753806	 0	 -0.0132447	 -0.00813989	 -0.0553285	 0	 -0.00351875	 
89	 |	 -0.00650224	 -0.0373304	 -0.00682245	 0	 -0.0148164	 -0.00540785	 -0.0297312	 0	 -0.00035784	 
90	 |	 -0.00748646	 -0.038201	 -0.00770699	 0	 -0.0160661	 -0.00794197	 -0.031416	 0	 -0.00374701	 
91	 |	 -0.00806432	 -0.0241419	 -0.00658954	 0	 -0.017482	 -0.00534808	 -0.0204554	 0	 -0.00060654	 
92	 |	 -0.00919634	 -0.0250399	 -0.00742068	 0	 -0.018724	 -0.0075872	 -0.0218922	 0	 -0.00408424	 
93	 |	 -0.00984723	 -0.0120768	 -0.00562415	 0	 -0.0215958	 -0.0049663	 -0.0121248	 0	 -0.00151682	 
94	 |	 -0.0111	 -0.0129319	 -0.00639128	 0	 -0.0229233	 -0.00678245	 -0.0132212	 0	 -0.00508544	 
95	 |	 -0.0117481	 0	 0	 0	 -0.0331168	 0	 0	 0	 -0.0154344	 
96	 |	 -0.0131831	 0	 0	 0	 -0.0346769	 0	 0	 0	 -0.0163109	 
97	 |	 -0.00524023	 -0.198005	 -0.0174326	 0	 -0.0470947	 -0.00037509	 -0.164787	 0	 -0.00028744	 
98	 |	 -0.00686592	 -0.199085	 -0.0234239	 0	 -0.0560592	 -0.00135834	 -0.166662	 0	 -0.00376946	 
99	 |	 -0.00615562	 -0.122815	 -0.0182702	 0	 -0.0478295	 -0.00032067	 -0.100967	 0	 -0.0003454	 
100	 |	 -0.00779425	 -0.12577	 -0.0241611	 0	 -0.0561359	 -0.00143092	 -0.102096	 0	 -0.00370194	 
101	 |	 -0.00637656	 -0.113067	 -0.0184887	 0	 -0.0479957	 -0.00031934	 -0.0927389	 0	 -0.00034295	 
102	 |	 -0.00804882	 -0.116269	 -0.0242982	 0	 -0.0561718	 -0.00143509	 -0.0938492	 0	 -0.00369596	 
103	 |	 -0.00822345	 -0.0654561	 -0.0203343	 0	 -0.0495823	 -0.00041039	 -0.0530537	 0	 -0.00031046	 
104	 |	 -0.0101513	 -0.0696366	 -0.0256024	 0	 -0.0568334	 -0.00144648	 -0.0542881	 0	 -0.00377551	 
105	 |	 -0.0112012	 -0.0353985	 -0.0227193	 0	 -0.0527978	 -0.00046292	 -0.0294299	 0	 -0.00034535	 
106	 |	 -0.0133217	 -0.0394481	 -0.0274941	 0	 -0.0587609	 -0.00148551	 -0.0308612	 0	 -0.0039444	 
107	 |	 -0.0133222	 -0.0230017	 -0.0238068	 0	 -0.0554474	 -0.00055336	 -0.0198688	 0	 -0.0003735	 
108	 |	 -0.0155873	 -0.0264851	 -0.0278922	 0	 -0.0605148	 -0.0016489	 -0.0212449	 0	 -0.00397867	 
109	 |	 -0.0162389	 -0.0110454	 -0.0223585	 0	 -0.0595932	 -0.00063425	 -0.0110891	 0	 -0.00052534	 
110	 |	 -0.0187221	 -0.0138575	 -0.0251252	 0	 -0.0633152	 -0.00165242	 -0.0123336	 0	 -0.00410248	 
111	 |	 -0.0200453	 0	 0	 0	 -0.0777035	 0	 0	 0	 -0.00802007	 
112	 |	 -0.0226401	 0	 0	 0	 -0.0797639	 0	 0	 0	 -0.00890053	 
113	 |	 -0.00513789	 -0.203609	 -0.0174911	 0	 -0.0456562	 -0.00050523	 -0.164579	 0	 -0.0002475	 
114	 |	 -0.00659812	 -0.205574	 -0.0232726	 0	 -0.0526095	 -0.00173522	 -0.166342	 0	 -0.00356647	 
115	 |	 -0.00604718	 -0.127715	 -0.0182855	 0	 -0.0465699	 -0.00048748	 -0.100862	 0	 -0.00028656	 
116	 |	 -0.00763448	 -0.130879	 -0.0239181	 0	 -0.0529807	 -0.00178945	 -0.102093	 0	 -0.0034988	 
117	 |	 -0.0062573	 -0.117833	 -0.0184971	 0	 -0.0467652	 -0.00048642	 -0.0926316	 0	 -0.00029813	 
118	 |	 -0.00788368	 -0.121243	 -0.0240525	 0	 -0.0530852	 -0.00180503	 -0.0938045	 0	 -0.00351072	 
119	 |	 -0.00811495	 -0.069095	 -0.0203872	 0	 -0.048569	 -0.00054774	 -0.0529889	 0	 -0.00029885	 
120	 |	 -0.00994026	 -0.073639	 -0.0253854	 0	 -0.0543071	 -0.00182207	 -0.0541656	 0	 -0.00364346	 
121	 |	 -0.01111	 -0.0377486	 -0.0227345	 0	 -0.0520646	 -0.00062784	 -0.0293965	 0	 -0.00032588	 
122	 |	 -0.0132183	 -0.0420474	 -0.027286	 0	 -0.0569203	 -0.00182768	 -0.0307537	 0	 -0.00376975	 
123	 |	 -0.0132606	 -0.0245524	 -0.0238477	 0	 -0.0549453	 -0.0007449	 -0.0198655	 0	 -0.00036221	 
124	 |	 -0.0155339	 -0.0283213	 -0.0277932	 0	 -0.0591319	 -0.00191109	 -0.0211323	 0	 -0.0038015	 
125	 |	 -0.0162572	 -0.0118079	 -0.0223552	 0	 -0.0593163	 -0.00077587	 -0.0110291	 0	 -0.00050011	 
126	 |	 -0.0187788	 -0.0147209	 -0.0250182	 0	 -0.0625821	 -0.00183276	 -0.0122308	 0	 -0.00391793	 
127	 |	 -0.0200111	 0	 0	 0	 -0.0777044	 0	 0	 0	 -0.00797774	 
128	 |	 -0.0226132	 0	 0	 0	 -0.0797813	 0	 0	 0	 -0.00894936	 
129	 |	 -0.0050441	 -0.207642	 -0.0174506	 0	 -0.0448238	 -0.00146735	 -0.164328	 0	 -0.00012207	 
130	 |	 -0.00642874	 -0.212377	 -0.0228459	 0	 -0.0481983	 -0.00325521	 -0.166056	 0	 -0.00229721	 
131	 |	 -0.00602542	 -0.131432	 -0.0180809	 0	 -0.0457417	 -0.00145065	 -0.100496	 0	 -0.00011438	 
132	 |	 -0.00751425	 -0.136536	 -0.0235207	 0	 -0.0490322	 -0.00332716	 -0.10201	 0	 -0.0023608	 
133	 |	 -0.0062474	 -0.121458	 -0.0183031	 0	 -0.0459562	 -0.00144656	 -0.0922548	 0	 -0.00012519	 
134	 |	 -0.0077528	 -0.126765	 -0.0236581	 0	 -0.0492233	 -0.00331979	 -0.0937318	 0	 -0.0023716	 
135	 |	 -0.00808914	 -0.0718824	 -0.0202475	 0	 -0.0479508	 -0.00150599	 -0.0526929	 0	 -0.00013445	 
136	 |	 -0.00974399	 -0.078024	 -0.0252449	 0	 -0.0510243	 -0.00330648	 -0.0540499	 0	 -0.00246904	 
137	 |	 -0.0111341	 -0.0397354	 -0.0226448	 0	 -0.0516053	 -0.00159156	 -0.0291382	 0	 -0.00014293	 
138	 |	 -0.013091	 -0.0449082	 -0.0271498	 0	 -0.0545841	 -0.00332272	 -0.0305437	 0	 -0.00257599	 
139	 |	 -0.013305	 -0.0259608	 -0.0237228	 0	 -0.0546857	 -0.00170476	 -0.0196187	 0	 -0.00017893	 
140	 |	 -0.015448	 -0.0307371	 -0.0275104	 0	 -0.0573917	 -0.00333027	 -0.0209541	 0	 -0.00264797	 
141	 |	 -0.0162461	 -0.0126792	 -0.022162	 0	 -0.0592745	 -0.00176017	 -0.0108476	 0	 -0.00032007	 
142	 |	 -0.0187739	 -0.016463	 -0.0247499	 0	 -0.0617804	 -0.00321953	 -0.0121283	 0	 -0.00290803	 
143	 |	 -0.0199289	 0	 0	 0	 -0.0780221	 0	 0	 0	 -0.00814937	 
144	 |	 -0.0226861	 0	 0	 0	 -0.0801478	 0	 0	 0	 -0.00897016	 
