1	 |	 -0.00748405	 -0.157381	 -0.00705121	 0	 -0.00492497	 -0.00699886	 -0.158815	 0	 -0.00074445	 
2	 |	 -0.00797006	 -0.157252	 -0.00818436	 0	 -0.0078471	 -0.00800237	 -0.159352	 0	 -0.00580638	 
3	 |	 -0.00927096	 -0.0928042	 -0.00704527	 0	 -0.00509464	 -0.00705924	 -0.0943074	 0	 -0.00074198	 
4	 |	 -0.0096913	 -0.0930428	 -0.00815148	 0	 -0.0079972	 -0.00804437	 -0.0951611	 0	 -0.00578148	 
5	 |	 -0.00970661	 -0.0844529	 -0.00705562	 0	 -0.00515688	 -0.00704983	 -0.0860497	 0	 -0.00074252	 
6	 |	 -0.0101471	 -0.0847291	 -0.00815811	 0	 -0.00805556	 -0.00804066	 -0.0869239	 0	 -0.00579397	 
7	 |	 -0.0134681	 -0.0447183	 -0.00690135	 0	 -0.0058528	 -0.00687289	 -0.046672	 0	 -0.00077292	 
8	 |	 -0.0139142	 -0.0453884	 -0.00800416	 0	 -0.0086078	 -0.00795123	 -0.0476613	 0	 -0.0058751	 
9	 |	 -0.0178426	 -0.021867	 -0.00632046	 0	 -0.00712048	 -0.00631447	 -0.0241474	 0	 -0.00095227	 
10	 |	 -0.0184083	 -0.0225615	 -0.00736639	 0	 -0.00972176	 -0.007294	 -0.0252806	 0	 -0.0061001	 
11	 |	 -0.0200066	 -0.0136148	 -0.00559608	 0	 -0.00816677	 -0.00556949	 -0.0160813	 0	 -0.00129168	 
12	 |	 -0.0206072	 -0.0142191	 -0.00656004	 0	 -0.0106725	 -0.00652893	 -0.0170982	 0	 -0.00644449	 
13	 |	 -0.021894	 -0.00677447	 -0.00434141	 0	 -0.00999282	 -0.0043038	 -0.00961675	 0	 -0.00233739	 
14	 |	 -0.0226047	 -0.00723396	 -0.00513255	 0	 -0.0123953	 -0.0051041	 -0.0103447	 0	 -0.00736115	 
15	 |	 -0.0233426	 0	 0	 0	 -0.01746	 0	 0	 0	 -0.0144716	 
