1	 |	 -0.00754533	 -0.185602	 -0.00699725	 0	 -0.00678961	 -0.0068713	 -0.158445	 0	 -0.00085635	 
2	 |	 -0.00791892	 -0.184911	 -0.00792929	 0	 -0.00948194	 -0.00758796	 -0.15889	 0	 -0.00566401	 
3	 |	 -0.00944971	 -0.110023	 -0.00703896	 0	 -0.0072395	 -0.00704859	 -0.0942167	 0	 -0.00084749	 
4	 |	 -0.009746	 -0.11016	 -0.00789509	 0	 -0.00975918	 -0.0077835	 -0.0948292	 0	 -0.00563619	 
5	 |	 -0.00990347	 -0.100332	 -0.00706076	 0	 -0.00734383	 -0.0070571	 -0.0859454	 0	 -0.0008522	 
6	 |	 -0.0101969	 -0.100501	 -0.00790319	 0	 -0.00983756	 -0.00779187	 -0.0865688	 0	 -0.00563865	 
7	 |	 -0.0136389	 -0.053464	 -0.00693154	 0	 -0.00851245	 -0.00693528	 -0.0465317	 0	 -0.00085544	 
8	 |	 -0.0140003	 -0.0540491	 -0.00771413	 0	 -0.0108111	 -0.00776566	 -0.0471086	 0	 -0.00568473	 
9	 |	 -0.0180877	 -0.0260472	 -0.0063381	 0	 -0.0107577	 -0.00644511	 -0.0239722	 0	 -0.00112289	 
10	 |	 -0.0185919	 -0.0267251	 -0.00707105	 0	 -0.0128174	 -0.00725078	 -0.0247499	 0	 -0.0059244	 
11	 |	 -0.0203384	 -0.0159274	 -0.00560225	 0	 -0.0126919	 -0.00575512	 -0.0158674	 0	 -0.00170257	 
12	 |	 -0.0208148	 -0.0164162	 -0.00641594	 0	 -0.0145871	 -0.00654353	 -0.0165772	 0	 -0.00643888	 
13	 |	 -0.0222767	 -0.00748393	 -0.00426007	 0	 -0.0157784	 -0.00438366	 -0.00924294	 0	 -0.00313283	 
14	 |	 -0.0228709	 -0.00793202	 -0.00486256	 0	 -0.0178036	 -0.00504971	 -0.0096721	 0	 -0.00768712	 
15	 |	 -0.0233727	 0	 0	 0	 -0.0243445	 0	 0	 0	 -0.0160646	 
16	 |	 -0.0241685	 0	 0	 0	 -0.0254453	 0	 0	 0	 -0.0166799	 
17	 |	 -0.00748437	 -0.188866	 -0.00655288	 0	 -0.00605251	 -0.00763485	 -0.158243	 0	 -0.00083218	 
18	 |	 -0.00779226	 -0.18808	 -0.00706319	 0	 -0.00805026	 -0.00901831	 -0.158588	 0	 -0.00518445	 
19	 |	 -0.00940526	 -0.112858	 -0.00665263	 0	 -0.00653584	 -0.00769827	 -0.094074	 0	 -0.0008162	 
20	 |	 -0.00967897	 -0.113059	 -0.00722308	 0	 -0.00846281	 -0.00903849	 -0.0944783	 0	 -0.0052195	 
21	 |	 -0.00984186	 -0.103084	 -0.0066893	 0	 -0.00666107	 -0.00769997	 -0.0857843	 0	 -0.00081637	 
