1	 |	 -0.157127	 0	 -0.00381875	 0	 -0.00941966	 
2	 |	 -0.166777	 0	 -0.00577245	 0	 -0.0066193	 
3	 |	 -0.167239	 0	 -0.0125831	 0	 0	 
4	 |	 -0.0938637	 0	 -0.00433141	 0	 -0.00918914	 
5	 |	 -0.102742	 0	 -0.00624041	 0	 -0.00659808	 
6	 |	 -0.104631	 0	 -0.0129602	 0	 0	 
7	 |	 -0.085843	 0	 -0.00439191	 0	 -0.00910015	 
8	 |	 -0.0945242	 0	 -0.00635181	 0	 -0.0065709	 
9	 |	 -0.0964702	 0	 -0.0130259	 0	 0	 
10	 |	 -0.0475347	 0	 -0.00516677	 0	 -0.00825587	 
11	 |	 -0.0553247	 0	 -0.00716534	 0	 -0.006284	 
12	 |	 -0.0570869	 0	 -0.013723	 0	 0	 
13	 |	 -0.0333765	 0	 -0.00585357	 0	 -0.00756589	 
14	 |	 -0.0403791	 0	 -0.00781523	 0	 -0.0060055	 
15	 |	 -0.0419537	 0	 -0.014331	 0	 0	 
16	 |	 -0.0258232	 0	 -0.00652961	 0	 -0.00700479	 
17	 |	 -0.0319106	 0	 -0.00855028	 0	 -0.0057526	 
18	 |	 -0.0334336	 0	 -0.014978	 0	 0	 
19	 |	 -0.0210405	 0	 -0.00717903	 0	 -0.00655778	 
20	 |	 -0.0264838	 0	 -0.00923499	 0	 -0.0055044	 
21	 |	 -0.028162	 0	 -0.0156087	 0	 0	 
22	 |	 -0.0151789	 0	 -0.00842794	 0	 -0.00574788	 
23	 |	 -0.0199148	 0	 -0.0104896	 0	 -0.00508885	 
24	 |	 -0.0212868	 0	 -0.0168395	 0	 0	 
25	 |	 -0.0106726	 0	 -0.0100798	 0	 -0.00479407	 
26	 |	 -0.0141426	 0	 -0.0123177	 0	 -0.0045143	 
27	 |	 -0.0152807	 0	 -0.0185707	 0	 0	 
28	 |	 -0.00736346	 0	 -0.0119099	 0	 -0.00391391	 
29	 |	 -0.00995304	 0	 -0.0144133	 0	 -0.00390085	 
30	 |	 -0.0107813	 0	 -0.0203147	 0	 0	 
31	 |	 -0.0053993	 0	 -0.0133657	 0	 -0.00329001	 
32	 |	 -0.00748417	 0	 -0.0160177	 0	 -0.00342826	 
33	 |	 -0.00810755	 0	 -0.0216482	 0	 0	 
34	 |	 0	 0	 -0.0220065	 0	 0	 
35	 |	 0	 0	 -0.0263197	 0	 0	 
36	 |	 0	 0	 -0.0282396	 0	 0	 
37	 |	 -0.163809	 0	 -0.00330399	 0	 -0.00486104	 
38	 |	 -0.17168	 0	 -0.00509889	 0	 -0.00454371	 
39	 |	 -0.173311	 0	 -0.0103419	 0	 0	 
40	 |	 -0.0995699	 0	 -0.00373275	 0	 -0.00496382	 
41	 |	 -0.107344	 0	 -0.00545806	 0	 -0.00452737	 
42	 |	 -0.109181	 0	 -0.0109126	 0	 0	 
43	 |	 -0.0914141	 0	 -0.00382095	 0	 -0.00493377	 
44	 |	 -0.0990367	 0	 -0.0055145	 0	 -0.00453941	 
45	 |	 -0.100929	 0	 -0.0109806	 0	 0	 
46	 |	 -0.0523497	 0	 -0.00454778	 0	 -0.00496307	 
47	 |	 -0.0590242	 0	 -0.00634008	 0	 -0.00465702	 
48	 |	 -0.0609568	 0	 -0.0117823	 0	 0	 
49	 |	 -0.0373956	 0	 -0.00527176	 0	 -0.00499675	 
50	 |	 -0.0436451	 0	 -0.00709875	 0	 -0.00464558	 
51	 |	 -0.045478	 0	 -0.0125237	 0	 0	 
52	 |	 -0.0293264	 0	 -0.00593866	 0	 -0.00492771	 
53	 |	 -0.0348092	 0	 -0.00786549	 0	 -0.00459257	 
54	 |	 -0.036577	 0	 -0.0133248	 0	 0	 
55	 |	 -0.024152	 0	 -0.00658741	 0	 -0.00481301	 
56	 |	 -0.0290625	 0	 -0.00859273	 0	 -0.00451827	 
57	 |	 -0.030811	 0	 -0.0140956	 0	 0	 
58	 |	 -0.0176992	 0	 -0.00787094	 0	 -0.0045393	 
59	 |	 -0.0218796	 0	 -0.00995706	 0	 -0.00434059	 
60	 |	 -0.0230591	 0	 -0.0155564	 0	 0	 
61	 |	 -0.0125887	 0	 -0.00956282	 0	 -0.00405038	 
62	 |	 -0.0157385	 0	 -0.0117934	 0	 -0.00401764	 
63	 |	 -0.0168615	 0	 -0.0174977	 0	 0	 
64	 |	 -0.00884225	 0	 -0.0114447	 0	 -0.00351068	 
65	 |	 -0.0111788	 0	 -0.0139897	 0	 -0.0035788	 
66	 |	 -0.0118003	 0	 -0.0195145	 0	 0	 
67	 |	 -0.00651462	 0	 -0.0129921	 0	 -0.00305866	 
68	 |	 -0.00841557	 0	 -0.0157018	 0	 -0.00322798	 
69	 |	 -0.00873894	 0	 -0.0210167	 0	 0	 
70	 |	 0	 0	 -0.0220401	 0	 0	 
71	 |	 0	 0	 -0.0264094	 0	 0	 
72	 |	 0	 0	 -0.0282292	 0	 0	 
73	 |	 -0.169146	 0	 -0.00262717	 0	 -0.00105933	 
74	 |	 -0.176445	 0	 -0.00412494	 0	 -0.00176195	 
75	 |	 -0.17788	 0	 -0.00681613	 0	 0	 
76	 |	 -0.104788	 0	 -0.00299112	 0	 -0.00121929	 
77	 |	 -0.112086	 0	 -0.00456612	 0	 -0.00176428	 
78	 |	 -0.112857	 0	 -0.00724464	 0	 0	 
79	 |	 -0.0965412	 0	 -0.00306882	 0	 -0.00119313	 
80	 |	 -0.10364	 0	 -0.00462808	 0	 -0.00178758	 
81	 |	 -0.104301	 0	 -0.00736447	 0	 0	 
82	 |	 -0.0574117	 0	 -0.00380448	 0	 -0.00146125	 
83	 |	 -0.0635004	 0	 -0.00536902	 0	 -0.00192549	 
84	 |	 -0.0655576	 0	 -0.00835628	 0	 0	 
85	 |	 -0.0423921	 0	 -0.00444938	 0	 -0.00166952	 
86	 |	 -0.0479505	 0	 -0.00619005	 0	 -0.00204242	 
87	 |	 -0.0498407	 0	 -0.00930551	 0	 0	 
88	 |	 -0.0341538	 0	 -0.00512798	 0	 -0.00183721	 
89	 |	 -0.0390563	 0	 -0.0070093	 0	 -0.00212685	 
90	 |	 -0.0407107	 0	 -0.0102428	 0	 0	 
91	 |	 -0.0287768	 0	 -0.00579293	 0	 -0.00196575	 
92	 |	 -0.0331893	 0	 -0.00778324	 0	 -0.00221341	 
93	 |	 -0.0346773	 0	 -0.0111288	 0	 0	 
94	 |	 -0.0220413	 0	 -0.00708028	 0	 -0.00213845	 
95	 |	 -0.0258149	 0	 -0.00921179	 0	 -0.00235737	 
96	 |	 -0.0269801	 0	 -0.0127529	 0	 0	 
97	 |	 -0.0160737	 0	 -0.00886886	 0	 -0.00224026	 
98	 |	 -0.0192696	 0	 -0.0110514	 0	 -0.00247983	 
99	 |	 -0.0200802	 0	 -0.0149446	 0	 0	 
100	 |	 -0.0117516	 0	 -0.0107609	 0	 -0.00226991	 
101	 |	 -0.0140304	 0	 -0.0132526	 0	 -0.00254396	 
102	 |	 -0.0146344	 0	 -0.0173379	 0	 0	 
103	 |	 -0.00903181	 0	 -0.0122599	 0	 -0.00225433	 
104	 |	 -0.010711	 0	 -0.015076	 0	 -0.00256699	 
105	 |	 -0.011027	 0	 -0.019527	 0	 0	 
106	 |	 0	 0	 -0.0221783	 0	 0	 
107	 |	 0	 0	 -0.0266415	 0	 0	 
108	 |	 0	 0	 -0.0282493	 0	 0	 
109	 |	 -0.162991	 0	 -0.0072539	 0	 -0.0132123	 
110	 |	 -0.171058	 0	 -0.00899392	 0	 -0.00863083	 
111	 |	 -0.173255	 0	 -0.0171462	 0	 0	 
112	 |	 -0.0992047	 0	 -0.00764423	 0	 -0.0124743	 
113	 |	 -0.107072	 0	 -0.00944695	 0	 -0.00829678	 
114	 |	 -0.108562	 0	 -0.0176201	 0	 0	 
115	 |	 -0.0910497	 0	 -0.00774511	 0	 -0.0123116	 
116	 |	 -0.0988021	 0	 -0.00958307	 0	 -0.0082427	 
117	 |	 -0.100395	 0	 -0.0176779	 0	 0	 
118	 |	 -0.0520089	 0	 -0.00848201	 0	 -0.0107275	 
119	 |	 -0.0588197	 0	 -0.010268	 0	 -0.00769077	 
120	 |	 -0.060624	 0	 -0.0183037	 0	 0	 
121	 |	 -0.0372631	 0	 -0.00916843	 0	 -0.00961893	 
122	 |	 -0.0433279	 0	 -0.0109196	 0	 -0.00722999	 
123	 |	 -0.044959	 0	 -0.0187953	 0	 0	 
124	 |	 -0.0293315	 0	 -0.00986825	 0	 -0.00880259	 
125	 |	 -0.0347194	 0	 -0.0116397	 0	 -0.00684074	 
126	 |	 -0.0360546	 0	 -0.0193246	 0	 0	 
127	 |	 -0.0241439	 0	 -0.0105768	 0	 -0.00811553	 
128	 |	 -0.0289502	 0	 -0.0123599	 0	 -0.00648474	 
129	 |	 -0.0302643	 0	 -0.0198936	 0	 0	 
130	 |	 -0.0178362	 0	 -0.0119744	 0	 -0.00697866	 
131	 |	 -0.0218303	 0	 -0.0137534	 0	 -0.00588921	 
132	 |	 -0.0229283	 0	 -0.0211114	 0	 0	 
133	 |	 -0.0124847	 0	 -0.0139527	 0	 -0.00569301	 
134	 |	 -0.0157714	 0	 -0.0158756	 0	 -0.00518432	 
135	 |	 -0.0168066	 0	 -0.0228782	 0	 0	 
136	 |	 -0.0086315	 0	 -0.0160487	 0	 -0.00461764	 
137	 |	 -0.0111758	 0	 -0.0182044	 0	 -0.00446321	 
138	 |	 -0.012071	 0	 -0.0247097	 0	 0	 
139	 |	 -0.00642075	 0	 -0.0178042	 0	 -0.0037959	 
140	 |	 -0.00848203	 0	 -0.020066	 0	 -0.00391157	 
141	 |	 -0.00919409	 0	 -0.0260687	 0	 0	 
142	 |	 0	 0	 -0.0279246	 0	 0	 
143	 |	 0	 0	 -0.0314787	 0	 0	 
144	 |	 0	 0	 -0.0333839	 0	 0	 
145	 |	 -0.171347	 0	 -0.00622497	 0	 -0.00761166	 
146	 |	 -0.176625	 0	 -0.00794827	 0	 -0.00605168	 
147	 |	 -0.178258	 0	 -0.0146329	 0	 0	 
148	 |	 -0.107072	 0	 -0.00648741	 0	 -0.00729692	 
149	 |	 -0.112736	 0	 -0.0083043	 0	 -0.00596755	 
150	 |	 -0.114042	 0	 -0.0150876	 0	 0	 
151	 |	 -0.0987308	 0	 -0.00663188	 0	 -0.00727772	 
152	 |	 -0.104148	 0	 -0.00851983	 0	 -0.00589414	 
153	 |	 -0.105513	 0	 -0.0152799	 0	 0	 
154	 |	 -0.0581861	 0	 -0.00753538	 0	 -0.00694335	 
155	 |	 -0.0633012	 0	 -0.00938163	 0	 -0.00573524	 
156	 |	 -0.0636472	 0	 -0.0159606	 0	 0	 
157	 |	 -0.0423625	 0	 -0.00829025	 0	 -0.00663865	 
158	 |	 -0.0472104	 0	 -0.0100951	 0	 -0.00563526	 
159	 |	 -0.0488245	 0	 -0.0167542	 0	 0	 
160	 |	 -0.03356	 0	 -0.00903521	 0	 -0.00633005	 
161	 |	 -0.0380516	 0	 -0.0108669	 0	 -0.00552071	 
162	 |	 -0.0394068	 0	 -0.0174605	 0	 0	 
163	 |	 -0.0279167	 0	 -0.00976533	 0	 -0.0060393	 
164	 |	 -0.0319336	 0	 -0.0116231	 0	 -0.00537561	 
165	 |	 -0.0326845	 0	 -0.0181776	 0	 0	 
166	 |	 -0.0208484	 0	 -0.0112427	 0	 -0.00552219	 
167	 |	 -0.0242044	 0	 -0.0130841	 0	 -0.00506227	 
168	 |	 -0.0252904	 0	 -0.0197352	 0	 0	 
169	 |	 -0.0147145	 0	 -0.0132668	 0	 -0.00488228	 
170	 |	 -0.0174734	 0	 -0.0152154	 0	 -0.00462439	 
171	 |	 -0.0185339	 0	 -0.0215016	 0	 0	 
172	 |	 -0.010257	 0	 -0.0155397	 0	 -0.00420995	 
173	 |	 -0.0124403	 0	 -0.0176916	 0	 -0.00412276	 
174	 |	 -0.0130397	 0	 -0.0238593	 0	 0	 
175	 |	 -0.00759554	 0	 -0.0173254	 0	 -0.00366337	 
176	 |	 -0.00941897	 0	 -0.0196592	 0	 -0.0036966	 
177	 |	 -0.00981736	 0	 -0.0254098	 0	 0	 
178	 |	 0	 0	 -0.0279965	 0	 0	 
179	 |	 0	 0	 -0.0316178	 0	 0	 
180	 |	 0	 0	 -0.0333559	 0	 0	 
181	 |	 -0.179045	 0	 -0.00530125	 0	 -0.00189083	 
182	 |	 -0.183188	 0	 -0.00662468	 0	 -0.00237602	 
183	 |	 -0.183884	 0	 -0.0103689	 0	 0	 
184	 |	 -0.114342	 0	 -0.00562615	 0	 -0.00205938	 
185	 |	 -0.118856	 0	 -0.00712441	 0	 -0.00243274	 
186	 |	 -0.120146	 0	 -0.010722	 0	 0	 
187	 |	 -0.105915	 0	 -0.00576934	 0	 -0.00207089	 
188	 |	 -0.110211	 0	 -0.00734151	 0	 -0.00243251	 
189	 |	 -0.11153	 0	 -0.010956	 0	 0	 
190	 |	 -0.0650089	 0	 -0.00655387	 0	 -0.00219444	 
191	 |	 -0.0690362	 0	 -0.00820209	 0	 -0.00250789	 
192	 |	 -0.0703275	 0	 -0.0120841	 0	 0	 
193	 |	 -0.0490496	 0	 -0.00733118	 0	 -0.00228905	 
194	 |	 -0.0527695	 0	 -0.00898135	 0	 -0.00261362	 
195	 |	 -0.0531932	 0	 -0.012789	 0	 0	 
196	 |	 -0.0398674	 0	 -0.00811428	 0	 -0.00238423	 
197	 |	 -0.0433725	 0	 -0.00982259	 0	 -0.00270198	 
198	 |	 -0.0442734	 0	 -0.0138093	 0	 0	 
199	 |	 -0.0338515	 0	 -0.00888176	 0	 -0.00247343	 
200	 |	 -0.0370994	 0	 -0.0106678	 0	 -0.00276944	 
201	 |	 -0.0379141	 0	 -0.0146953	 0	 0	 
202	 |	 -0.0262117	 0	 -0.0103935	 0	 -0.00259331	 
203	 |	 -0.0288183	 0	 -0.0122536	 0	 -0.00285555	 
204	 |	 -0.0295194	 0	 -0.0164224	 0	 0	 
205	 |	 -0.01934	 0	 -0.0123972	 0	 -0.00266649	 
206	 |	 -0.02153	 0	 -0.0143921	 0	 -0.0029393	 
207	 |	 -0.022127	 0	 -0.0188662	 0	 0	 
208	 |	 -0.0140769	 0	 -0.0147442	 0	 -0.00266103	 
209	 |	 -0.0157191	 0	 -0.0169453	 0	 -0.00293934	 
