1	 |	 -0.183102	 -0.00438885	 -0.00441743	 1.245e-05	 -0.00674563	 
2	 |	 -0.191241	 -0.00646505	 -0.00690704	 3.61e-06	 -0.00261523	 
3	 |	 -0.191906	 -0.00758282	 -0.00833889	 2.088e-05	 0	 
4	 |	 -0.108661	 -0.00497364	 -0.0049201	 -1.654e-05	 -0.00622629	 
5	 |	 -0.116295	 -0.0071679	 -0.00729783	 -1.19e-05	 -0.00237571	 
6	 |	 -0.117038	 -0.00817468	 -0.00863123	 8.88e-06	 0	 
7	 |	 -0.0991968	 -0.00508487	 -0.00503853	 -1.323e-05	 -0.00614289	 
8	 |	 -0.106667	 -0.00729444	 -0.00742038	 -3.764e-05	 -0.00233124	 
9	 |	 -0.107347	 -0.00830752	 -0.00870638	 -2.603e-05	 0	 
10	 |	 -0.0536162	 -0.00642577	 -0.00617973	 -3.508e-05	 -0.00518742	 
11	 |	 -0.0599168	 -0.00856107	 -0.00861151	 -6.908e-05	 -0.00199153	 
12	 |	 -0.0605075	 -0.00949868	 -0.00974234	 -6.225e-05	 0	 
13	 |	 -0.0363045	 -0.00774172	 -0.00731381	 -2.859e-05	 -0.00440045	 
14	 |	 -0.0415068	 -0.00991426	 -0.00978998	 -8.566e-05	 -0.00172311	 
15	 |	 -0.0421044	 -0.0107418	 -0.0107777	 -7e-05	 0	 
16	 |	 -0.0268103	 -0.00900505	 -0.00843636	 -8.8e-05	 -0.00371071	 
17	 |	 -0.031147	 -0.0111952	 -0.0109417	 -0.00017046	 -0.00147045	 
18	 |	 -0.031649	 -0.0119092	 -0.0118242	 -0.00016675	 0	 
19	 |	 -0.020749	 -0.0102224	 -0.00946468	 -0.00022469	 -0.00312539	 
20	 |	 -0.0243721	 -0.0124501	 -0.0120358	 -0.00032779	 -0.00123476	 
21	 |	 -0.0248717	 -0.0130318	 -0.0128126	 -0.00032454	 0	 
22	 |	 -0.0131112	 -0.0122753	 -0.0112715	 -0.00087104	 -0.00219187	 
23	 |	 -0.0157816	 -0.014605	 -0.0139665	 -0.00099084	 -0.00087291	 
24	 |	 -0.0161913	 -0.0150508	 -0.0146203	 -0.00100976	 0	 
25	 |	 -0.00727473	 -0.0145384	 -0.0133898	 -0.00293504	 -0.00124243	 
26	 |	 -0.00870213	 -0.0170605	 -0.0162765	 -0.00304892	 -0.00047162	 
27	 |	 -0.00908349	 -0.0173605	 -0.0167598	 -0.00306163	 0	 
28	 |	 -0.00335408	 -0.0163452	 -0.0151276	 -0.0073774	 -0.00061298	 
29	 |	 -0.00411957	 -0.0190368	 -0.0181976	 -0.00757141	 -0.00019431	 
30	 |	 -0.00432726	 -0.0193854	 -0.0186923	 -0.00780239	 0	 
31	 |	 -0.00164359	 -0.0172935	 -0.0160038	 -0.0135139	 -0.00029057	 
32	 |	 -0.00206879	 -0.0200343	 -0.0190928	 -0.0137234	 -0.0001117	 
33	 |	 -0.00216634	 -0.0203156	 -0.0196203	 -0.0137455	 0	 
34	 |	 0	 -0.0181457	 -0.0169595	 -0.187405	 0	 
35	 |	 0	 -0.0209706	 -0.0200466	 -0.187647	 0	 
36	 |	 0	 -0.0212492	 -0.0206295	 -0.187406	 0	 
37	 |	 -0.189072	 -0.0039598	 -0.0038587	 9.3e-06	 -0.00213141	 
38	 |	 -0.195095	 -0.00580962	 -0.00616478	 -3.052e-05	 -0.0010796	 
39	 |	 -0.195792	 -0.00632486	 -0.00688427	 -3.031e-05	 0	 
40	 |	 -0.114341	 -0.0045305	 -0.0043629	 -2.426e-05	 -0.00203748	 
41	 |	 -0.119947	 -0.00640215	 -0.00659034	 -7.29e-06	 -0.00095	 
42	 |	 -0.120554	 -0.00693347	 -0.00730709	 2.762e-05	 0	 
43	 |	 -0.104759	 -0.00463898	 -0.00449212	 -2.018e-05	 -0.00203956	 
44	 |	 -0.110195	 -0.00654446	 -0.00673462	 -3.625e-05	 -0.000944	 
