1	 |	 -0.156899	 0	 -0.00302427	 0	 -0.00964358	 
2	 |	 -0.166786	 0	 -0.00459047	 0	 -0.00709036	 
3	 |	 -0.169094	 0	 -0.0116733	 0	 0	 
4	 |	 -0.0942876	 0	 -0.00326381	 0	 -0.0093799	 
5	 |	 -0.103533	 0	 -0.00468265	 0	 -0.00709259	 
6	 |	 -0.105877	 0	 -0.0117805	 0	 0	 
7	 |	 -0.0863349	 0	 -0.00332317	 0	 -0.0092942	 
8	 |	 -0.0952745	 0	 -0.00473504	 0	 -0.00707936	 
9	 |	 -0.0977729	 0	 -0.0118586	 0	 0	 
10	 |	 -0.0481264	 0	 -0.00390011	 0	 -0.00858212	 
11	 |	 -0.0560153	 0	 -0.0054065	 0	 -0.00687032	 
12	 |	 -0.0584395	 0	 -0.0125355	 0	 0	 
13	 |	 -0.034013	 0	 -0.00440174	 0	 -0.00797259	 
14	 |	 -0.0412235	 0	 -0.00592407	 0	 -0.00661916	 
15	 |	 -0.0433391	 0	 -0.0130036	 0	 0	 
16	 |	 -0.0264678	 0	 -0.00488972	 0	 -0.00749007	 
17	 |	 -0.0328663	 0	 -0.00644479	 0	 -0.00636585	 
18	 |	 -0.0348763	 0	 -0.0134713	 0	 0	 
19	 |	 -0.0217087	 0	 -0.00538758	 0	 -0.00706531	 
20	 |	 -0.0275166	 0	 -0.00688147	 0	 -0.00613614	 
21	 |	 -0.0297224	 0	 -0.0139145	 0	 0	 
22	 |	 -0.0159435	 0	 -0.00626626	 0	 -0.00630822	 
23	 |	 -0.0209152	 0	 -0.00783351	 0	 -0.00571803	 
24	 |	 -0.0229993	 0	 -0.0147913	 0	 0	 
25	 |	 -0.0114415	 0	 -0.00745766	 0	 -0.00541368	 
26	 |	 -0.0152255	 0	 -0.00912516	 0	 -0.00516037	 
27	 |	 -0.0171271	 0	 -0.0160453	 0	 0	 
28	 |	 -0.00826195	 0	 -0.00887704	 0	 -0.00453907	 
